conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1906323451671134542,Sun Mar 30 12:36:00 +0000 2025,0,@MsArchie_ BANGSAT ANJER SELAMA RAMADHAN NGISI BBM SULIT GARA GARA BARCODE SUBSIDI ITU TAPI YANG MOBIL BAGUS JUGA PADA DAPAT BARCODE. JALANAN MACET HAMPIR 12 JAM GA ADA POLISI. BANJIR TIAP TAUN SELALU GA ADA RENCANA PENANGGULANGAN BENCANA. AJDHAJDUAJWNNSAN PERBAIKI JALAN PAS ARUS MUDIK.,1906324531125637395,,MsArchie_,in,,0,1,0,https://x.com/kurosaiba/status/1906324531125637395,3316186581,kurosaiba
1906172395381203412,Sun Mar 30 12:34:53 +0000 2025,722,@Ndrewstjan Pertamax itu BBM Non Subsidi.,1906324248777597233,,Ndrewstjan,in,,0,3,10,https://x.com/03__nakula/status/1906324248777597233,1101696077147729920,03__nakula
1906324206650073093,Sun Mar 30 12:34:43 +0000 2025,0,Lebaran tetap gaspol! Pertamina siap siaga 24 jam buat pastikan BBM dan LPG lancar tanpa hambatan. Jadi mudik dan silaturahmi tetap nyaman tanpa khawatir kehabisan bahan bakar! https://t.co/1LEnbhSpAa,1906324206650073093,,,in,Indonesia,0,0,0,https://x.com/Garvitarafaila/status/1906324206650073093,835992910017380353,Garvitarafaila
1906323093762822228,Sun Mar 30 12:30:17 +0000 2025,0,Pertamina memastikan kesiagaan 24 jam selama Hari Raya Idul Fitri untuk menjamin kelancaran distribusi BBM dan LPG bagi masyarakat. Langkah ini diambil untuk mengantisipasi lonjakan permintaan bahan bakar selama periode mudik dan arus balik. https://t.co/xOHiWO0SJ1,1906323093762822228,,,in,Indonesia,0,0,0,https://x.com/aurorachavaaa/status/1906323093762822228,841037393117421568,aurorachavaaa
1906322159846498492,Sun Mar 30 12:26:35 +0000 2025,0,catatan dosa pembuat soal. pak muh ngisi bbm jenis b untuk kendaraannya sebanyak apa?????? https://t.co/17J15sTDv6,1906322159846498492,https://pbs.twimg.com/media/GnSd5EkbEAAqrmq.jpg,,in,,0,0,0,https://x.com/kiaeayy/status/1906322159846498492,1678806729721802752,kiaeayy
1906217323922624810,Sun Mar 30 12:23:32 +0000 2025,0,@SolidDutrte @ABSCBNNews Sayo na yang si BBM mo tang ina patawa ka? Diba kayo bomoto jan???? Kasi tanga kayo???hahah proud KAKAMPINK TO ISIGAW KO PA SA MUKHA MO YAN ngayon namnamin nyo yang binoto nyo...hayop kayo..,1906321395119714562,,SolidDutrte,tl,,0,1,0,https://x.com/watcher86334771/status/1906321395119714562,1654505265130274816,watcher86334771
1906320503620751848,Sun Mar 30 12:20:00 +0000 2025,2,PT Pertamina Patra Niaga Subholding Commercial &amp; Trading PT Pertamina (Persero) memutuskan untuk menurunkan harga Bahan Bakar Minyak (BBM). Harga BBM yang diturunkan adalah untuk BBM non subsidi. BBM yang mengalami penurunan harga yakni Pertamax Series dan Dex Series. Pertamina https://t.co/J6nKBRvmOs,1906320503620751848,https://pbs.twimg.com/media/GnRu5oGbkAAZY7H.jpg,,in,"Pulo Gadung, Indonesia",0,3,0,https://x.com/tvOneNews/status/1906320503620751848,55507370,tvOneNews
1906320241711513883,Sun Mar 30 12:18:57 +0000 2025,0,Pertamina Antisipasi Pasokan BBM Bengkulu dari Tiga Terminal BBM https://t.co/GmW67OOPFv,1906320241711513883,,,in,Indonesia,0,0,0,https://x.com/TirtoID/status/1906320241711513883,4187275698,TirtoID
1905596427386192178,Sun Mar 30 12:17:33 +0000 2025,0,@Bambangmulyonoo Pencurian BBM ini,1906319886940303689,,Bambangmulyonoo,in,,0,0,0,https://x.com/Nawat_Adws/status/1906319886940303689,145427241,Nawat_Adws
1906196050966098122,Sun Mar 30 12:12:55 +0000 2025,0,@Abogado_PH Ang galing ng Timor-leste may soberanya talaga. Ang Pinas under BBM waley weak leader talaga takot sa isang ex president.,1906318720710139979,,Abogado_PH,tl,Philippines,0,0,0,https://x.com/MJ_StockTrader/status/1906318720710139979,1463344604397273091,MJ_StockTrader
1906318367016841466,Sun Mar 30 12:11:31 +0000 2025,0,Pertamina Lakukan Penyesuaian Ini Harga BBM Pertamax Cs Terbaru https://t.co/aGRq5mjffl,1906318367016841466,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1906318367016841466,132078023,officialinews_
1906315055861547041,Sun Mar 30 11:58:21 +0000 2025,0,BBM - Bading na Bading kay Maloi,1906315055861547041,,,tl,taga jan lang ,0,0,0,https://x.com/overthinkerpell/status/1906315055861547041,4665957716,overthinkerpell
1906314186600190358,Sun Mar 30 11:54:54 +0000 2025,0,Kebakaran Kapal BBM di Larantuka Pertamina Jatimbalinus Pastikan Distribusi ke Lembata Tetap Aman https://t.co/65P7eWxWFU,1906314186600190358,,,in,"Kota Manado, Sulawesi Utara",0,0,0,https://x.com/eksposetimes/status/1906314186600190358,1881293726091542528,eksposetimes
1906312086747013527,Sun Mar 30 11:48:42 +0000 2025,0, HEV = Hemat BBM tanpa perlu charge. PHEV = Lebih ramah lingkungan tapi masih fleksibel pakai bensin. BEV = Full listrik paling hijau tapi butuh charging station. Tertarik yang mana? Atau sudah pakai salah satu? Share pengalamanmu di replies! #EV #KendaraanList,1906312626801635659,,lo_myself7,in,,0,0,0,https://x.com/lo_myself7/status/1906312626801635659,1568995446273773570,lo_myself7
1906312086747013527,Sun Mar 30 11:48:17 +0000 2025,0,3️⃣ BEV (Battery Electric Vehicle) Cara kerja: 100% pakai motor listrik &amp; baterai tanpa mesin bensin. Kelebihan: Zero Emission alias nggak polusi! Biaya operasional lebih murah nggak perlu BBM. Bisa diisi ulang dengan energi terbarukan.,1906312520148914496,,lo_myself7,in,,0,1,0,https://x.com/lo_myself7/status/1906312520148914496,1568995446273773570,lo_myself7
1906312086747013527,Sun Mar 30 11:47:43 +0000 2025,0,2️⃣ PHEV (Plug-in Hybrid Electric Vehicle) Cara kerja: Kombinasi mesin bensin + motor listrik dengan baterai besar yang bisa di-charge. Kelebihan: Bisa jalan lebih jauh pakai listrik sebelum pakai bensin. Lebih irit BBM &amp; emisi lebih rendah. Bisa fleksibel,1906312379572338846,,lo_myself7,in,,0,1,0,https://x.com/lo_myself7/status/1906312379572338846,1568995446273773570,lo_myself7
1906312086747013527,Sun Mar 30 11:47:04 +0000 2025,0,1️⃣ HEV (Hybrid Electric Vehicle) Cara kerja: Kombinasi mesin bensin + motor listrik dengan baterai kecil. Kelebihan: Lebih hemat BBM dibanding mobil biasa. Bisa isi daya lewat regenerative braking. Tidak perlu charging jadi nggak ada range anxiety.,1906312216179298584,,lo_myself7,in,,0,1,0,https://x.com/lo_myself7/status/1906312216179298584,1568995446273773570,lo_myself7
1905950363171393733,Sun Mar 30 11:45:42 +0000 2025,4,@NashNaci0n sabi nya nga hindi si bbm binoto nya eh. sino nga kaya,1906311873500254637,,NashNaci0n,tl,,0,0,0,https://x.com/Anatta_13/status/1906311873500254637,1776923187982512129,Anatta_13
1905784467786228105,Sun Mar 30 11:41:24 +0000 2025,0,@brianfonseca63 @supernegatrona Iyak ka nalang BOBO. Mamatay sa kulungan Demonyong Duterte. Iyak.,1906310790841270650,,brianfonseca63,tl,,0,0,0,https://x.com/JuanPerez1004/status/1906310790841270650,1573550138915573760,JuanPerez1004
1905845757887840327,Sun Mar 30 11:41:04 +0000 2025,0,@leightanmeester @eszlea @probably_aki @lenirobredo BBM NYO na ano? Proud kayo sa vangag nyong idolo??? Ahahhahahaha ang sayaaaa diba??? Ang gulo sa Pinas at deserved nyo yan mga ungas!!!ahahahahaha,1906310708033204667,,leightanmeester,tl,TEUnoona🇵🇭🇫🇮,0,0,0,https://x.com/trejuuu12/status/1906310708033204667,1354146682649378821,trejuuu12
1906309933634904438,Sun Mar 30 11:38:00 +0000 2025,4,Malam takbir gini dagangan yg laris banget cuma dua. Penjual kembang api mercon petasan dan segalanya yg berbau sumet2an Dan pom bensin sampek antrenya ngelebihi antrean kalok mau ada kenaikan BBM. Ati2 buat yg mau takbir keliling bsk masih maaf2an &amp; sholat ied yaa https://t.co/gGfwubzsi5,1906309933634904438,https://pbs.twimg.com/media/GnSSxxJaUAAk-K6.jpg,,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/ForzaDonnaa/status/1906309933634904438,1221432940057354240,ForzaDonnaa
1906027734457082229,Sun Mar 30 11:36:33 +0000 2025,4,@brianfonseca63 Kadiring PRO MURDER. BOBO.,1906309571158970577,,brianfonseca63,in,,0,1,0,https://x.com/JuanPerez1004/status/1906309571158970577,1573550138915573760,JuanPerez1004
1906088981994856752,Sun Mar 30 11:35:38 +0000 2025,1,@afrizalns_ Wow vidio lama banget jaman pertama punya hape Android diman temen2 lain pakai bbm,1906309339922477372,,afrizalns_,in,"Sao Paulo, Brazil",0,1,0,https://x.com/ucuptobaku/status/1906309339922477372,1848755550777196544,ucuptobaku
1906226108825301192,Sun Mar 30 11:20:12 +0000 2025,1,@AnnaMalindogUy Ayan na naman ang tulad mo lahat sinisi kay BBM! Baka nakalimutan mo teh parte ng gobyerno yun bobang VP! wala kayong alam kundi isisi lahat ke BBM pati ba yun pagka aresto ng mga bobong ddshet kay BBM pa rin ang sisi? Lahat na lang teh wala na bang iba?,1906305454218813477,,AnnaMalindogUy,tl,"San Francisco, CA",0,0,0,https://x.com/enorytNJ/status/1906305454218813477,899341376965533697,enorytNJ
1906305385977524358,Sun Mar 30 11:19:56 +0000 2025,16,Pertamax itu BBM non subsidi.,1906305385977524358,,,in,,0,5,5,https://x.com/03__nakula/status/1906305385977524358,1101696077147729920,03__nakula
1906286160961573007,Sun Mar 30 11:19:47 +0000 2025,0,@cruzkaren53 Bash na natin si BBM hahaha,1906305351340745102,,cruzkaren53,tl,,0,0,0,https://x.com/Lordhy6/status/1906305351340745102,1364316168543236102,Lordhy6
1906237557190295942,Sun Mar 30 11:18:05 +0000 2025,1,@KangManto123 Pertamina saja rugi walaupun harga bbm lebih mahal daripada negara tetangga....,1906304921789719029,,KangManto123,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/bakanosan1/status/1906304921789719029,1604650474724265985,bakanosan1
1906202140357378398,Sun Mar 30 11:05:21 +0000 2025,0,@RealManziWilly @SANDF_ZA @Sophie_Mokoena Humm tika diamba,1906301718041694393,,RealManziWilly,in,🇨🇩🇨🇦,0,0,0,https://x.com/BillyBahati/status/1906301718041694393,855413778179084289,BillyBahati
1906301221394416012,Sun Mar 30 11:03:23 +0000 2025,0,Jelang hari raya idulfitri Pertamina menyesuaikan semua jenis harga BBM. Harga yang disesuaikan ini merupakan bentuk apresiasi kepada masyarakat Indonesia yang melaksanakan mudik ke kampung halaman. Semoga dapat bertemu sanak keluarga dalam keadaan yang fitri https://t.co/pO9K209wDd,1906301221394416012,https://pbs.twimg.com/media/GnSK2lnakAA4I8g.jpg,,in,,0,0,0,https://x.com/perspektividn/status/1906301221394416012,1886407136797982720,perspektividn
1906017897438138495,Sun Mar 30 11:01:51 +0000 2025,0,@DovieSelena hahaha kaloka talaga. Ngayon kay BBM hihingi ng tulong kupal kayo mabulok kayo dyan sa Qatar!,1906300835627229202,,DovieSelena,tl,Republic of the Philippines,0,0,0,https://x.com/PinoyYaaan/status/1906300835627229202,807889531978457088,PinoyYaaan
1906300367060734368,Sun Mar 30 10:59:59 +0000 2025,0,MOBIL Militer saja TAU DIRI Jika mau Beli BBM Rakyat yah PLAT Nomor Militer di PENSIUN dulu setelah jadi SIPIL silakan Mau memakai Fasilitas SIPIL https://t.co/pRqd6i2RXy,1906300367060734368,https://pbs.twimg.com/ext_tw_video_thumb/1906300332927561728/pu/img/r5ZRWV8_dsKVsxAe.jpg,,in,Jakarta Pusat,0,0,0,https://x.com/WeKa_Ronin/status/1906300367060734368,1383295518374121475,WeKa_Ronin
1906300033265193142,Sun Mar 30 10:58:39 +0000 2025,0,BWISIT KA BBM,1906300033265193142,,,in,011825,0,0,0,https://x.com/hanniiebutter/status/1906300033265193142,1432163941279358978,hanniiebutter
1905646108463993156,Sun Mar 30 10:58:08 +0000 2025,0,@lord_kobra Coba tanya caranya gimana bisnis BBM sabung ayam backing warung miras pasti tau ,1906299900872048766,,lord_kobra,in,,0,0,0,https://x.com/kstwit997/status/1906299900872048766,1904881185517608960,kstwit997
1906237557190295942,Sun Mar 30 10:50:12 +0000 2025,1,@KangManto123 Wong nulai dr pembelian pesawat udah di mark up bbm biaya perawatan dll semua di mark up...wajar losses...,1906297903959667192,,KangManto123,in,"Bucharest, Romania",0,0,0,https://x.com/jonasvrada/status/1906297903959667192,118365034,jonasvrada
1906221098766901621,Sun Mar 30 10:49:30 +0000 2025,0,@kulipremiumm ketauan umurnya pake emot jaman bbm,1906297728432533685,,kulipremiumm,in,Natlan,0,0,0,https://x.com/deuxterity/status/1906297728432533685,1119280515809284096,deuxterity
1906295210004582751,Sun Mar 30 10:39:29 +0000 2025,1,Ibang-iba Talaga si Pangulong BBM kay Digong | Iba ang Karisma ng Bagong... https://t.co/gEdYu1V8NL via @YouTube,1906295210004582751,,,tl,NUEVA ECIJA/CAVITE,0,0,0,https://x.com/lizramo88275071/status/1906295210004582751,1484028883108528130,lizramo88275071
1906295206049092011,Sun Mar 30 10:39:29 +0000 2025,0,Pertamina Antisipasi Pasokan BBM di Bengkulu dari Tiga Terminal https://t.co/5HnPHjEVpR,1906295206049092011,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1906295206049092011,1582972008479920129,BloombergTZ
1906295149677998501,Sun Mar 30 10:39:15 +0000 2025,0,Upaya Pertamina Atasi Kelangkaan BBM di Bengkulu https://t.co/bZS7136BKA,1906295149677998501,,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1906295149677998501,1582972008479920129,BloombergTZ
1905846419749306478,Sun Mar 30 10:38:08 +0000 2025,1,@ZettontheGOAT @txtorangjualan @jilixiez itungannya sama kek status bbm lah yaa kek semua di sharee,1906294869410406652,,ZettontheGOAT,in,asspa dormitory𔓘,0,1,0,https://x.com/aenaergae/status/1906294869410406652,1483488093445685248,aenaergae
1906017897438138495,Sun Mar 30 10:36:40 +0000 2025,0,@SHUMISHUMS @DovieSelena Tama ka dyan sayang lng tutulong ni Bbm dyan.,1906294498336076147,,SHUMISHUMS,tl,,0,0,0,https://x.com/SamSoe967287054/status/1906294498336076147,1857758029711814656,SamSoe967287054
1906267171317260558,Sun Mar 30 10:30:04 +0000 2025,5,@zniv16808 @ABSCBNNews So tanggap mo ang pgnanakaw kesa kung sino ang nag iimbestiga. Tindi ng utak mo hahaha,1906292836179554695,,zniv16808,tl,,0,1,0,https://x.com/JuanPerez1004/status/1906292836179554695,1573550138915573760,JuanPerez1004
1906291557721866291,Sun Mar 30 10:24:59 +0000 2025,0,He is zulu won BBM bcs zulus voted him️️,1906291557721866291,,,in,,0,0,0,https://x.com/maimor09/status/1906291557721866291,1813803595747237888,maimor09
1905945080835514699,Sun Mar 30 09:03:50 +0000 2025,1,@almhel3990 well wag mag pa check up tuloy nya lang yan BBM,1906271136356450408,,almhel3990,tl,,0,0,0,https://x.com/riveramark1827/status/1906271136356450408,1871000609421398016,riveramark1827
1906176426006765932,Sun Mar 30 09:03:47 +0000 2025,2,@happy_boyle @jeremy_samonte Si BBM ang dahilan kaya nasa The Hague sya. Pero hindi mo naintindihan yung reply ko kasi magkasing tanga kayo ng nanay Len Len mo. Bye trolls ,1906271124209721800,,happy_boyle,tl,,1,6,0,https://x.com/altGenie/status/1906271124209721800,1252241340055744512,altGenie
1906271082782363882,Sun Mar 30 09:03:37 +0000 2025,0,gaji umr nanggung bgt anjir tp beli nasi padang aja udah kyk beli emas wkwk. bbm naik lg thr blm kelar tp tagihan bulanan udah ngantri di depan mata. hidup di indo emang ga pernah sepi drakor ️ - WCKaryawan,1906271082782363882,,,in,klik link untuk curhatmu,0,0,0,https://x.com/WCKaryawan/status/1906271082782363882,1484330031807864838,WCKaryawan
1906270865379221867,Sun Mar 30 09:02:45 +0000 2025,0,Harganya Menggiurkan! Pertamina Adakan Promo untuk BBM LPG dan Tiket Pesawat Cek Harganya! https://t.co/gLRHHht3W7 Pertamina Patra N https://t.co/p6RllkmJHk https://t.co/7cQJRBAcVq,1906270865379221867,,,in,Lampung,0,0,0,https://x.com/tintainformasi/status/1906270865379221867,1679703296666378240,tintainformasi
1906270722697351409,Sun Mar 30 09:02:11 +0000 2025,0,Si BBM nakapeace sign sa TV. AHAHAHAH #UAAPSeason87,1906270722697351409,,,tl,,0,1,0,https://x.com/onedozcent/status/1906270722697351409,1765077722437750784,onedozcent
1906176426006765932,Sun Mar 30 09:00:12 +0000 2025,3,@altGenie @jeremy_samonte Nyeh mas bobo yung troll na nag post? BBM? ,1906270222753116543,,altGenie,tl,,0,1,0,https://x.com/happy_boyle/status/1906270222753116543,835533596555255809,happy_boyle
1905509877830877221,Sun Mar 30 08:59:35 +0000 2025,0,@MustEkeph @doelpaten Elu pengkhianat bangsa goblok ...londo jowo Dpt bagian dr oplosan bbm lu? korupsi timah? sawit?,1906270066263589262,,MustEkeph,in,,0,1,0,https://x.com/Dulkamdiii/status/1906270066263589262,1782172815954984960,Dulkamdiii
1906269547579269390,Sun Mar 30 08:57:31 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi https://t.co/VtmwGjcOTW,1906269547579269390,,,in,DKI Jakarta,0,0,0,https://x.com/terkenalcoid/status/1906269547579269390,365332334,terkenalcoid
1906141622162895103,Sun Mar 30 08:55:37 +0000 2025,0,@Tuckoo2 @barrygutierrez3 Sus di nga pinapatulan ni BBM kahit ano ibato sa kanya ang importante nai padala ang poon nyo sa Hague at dun na mabubulok ,1906269068073771162,,Tuckoo2,tl,,0,1,0,https://x.com/PaynorVannie/status/1906269068073771162,1580735824177790977,PaynorVannie
1905559975201583204,Sun Mar 30 08:54:56 +0000 2025,0,@hahahahuhu14 Buti nanalo Si BBM kasi pag SI Lutang nanalo edi malaya pa sana sya hehe,1906268899110224350,,hahahahuhu14,tl,,0,0,0,https://x.com/MapanglLaro/status/1906268899110224350,1669362201440948226,MapanglLaro
1906251328361300268,Sun Mar 30 08:53:25 +0000 2025,1,@munvess 3 loli milkita setara dengan ketertarikan aku temenan sama kamu. hello! aku juga dulu sempet main bbm dan jadi korban ketakutan broadcast hantu pesan berantai soalnya disuruh kirim pesan ke 10 temen tapi temenku cuman ada 9.,1906268515125895609,,munvess,in,MDNI.,0,1,0,https://x.com/PeneIove/status/1906268515125895609,1747160894709301248,PeneIove
1905661675438571873,Sun Mar 30 08:50:30 +0000 2025,0,@_miggypot29 Yan si BBM na stroke pa sana Yan para bukas pagkaumaga Mag condolence nalang kami,1906267783543075278,,_miggypot29,tl,Cagayan DE oro city ,0,0,0,https://x.com/PaquiraCri88444/status/1906267783543075278,1652443731059154945,PaquiraCri88444
1906184025372553525,Sun Mar 30 08:46:51 +0000 2025,1,@chanchi_evo1 Kulay ni BBM yan eh ,1906266862998180168,,chanchi_evo1,tl,,0,0,0,https://x.com/Jade_rabbit0909/status/1906266862998180168,1140490676531953664,Jade_rabbit0909
1906215986623365314,Sun Mar 30 08:41:38 +0000 2025,0,@gyehoony TAU DONK dlu pas pacaran era bbm sering ss chat lucu ,1906265549841310014,,gyehoony,in,20,0,1,0,https://x.com/igyehuni/status/1906265549841310014,1893207945992978432,igyehuni
1906263355125330062,Sun Mar 30 08:38:44 +0000 2025,0,@capridayyy Konteks: BBM,1906264819344482692,,capridayyy,in,location unknown,0,0,0,https://x.com/memoarsenja/status/1906264819344482692,1092358378083348487,memoarsenja
1906263433563250779,Sun Mar 30 08:33:14 +0000 2025,0,Jadi mau cerita lagi bener2 yang jadiin role model gitu dulu pas kecil secara ya belio cantik bgt suaranya bagus bgt lucu lagunya enak ramah bgt sama fans nya dan lucunya dulu nama bbm sama line pake nama difa grande terus sering main konser2 an gitu sama mas ku WKWKWK,1906263437996335538,,zzzandifa,in,"Jakarta, Indonesia",0,1,0,https://x.com/zzzandifa/status/1906263437996335538,1313423914085699584,zzzandifa
1906263217799635059,Sun Mar 30 08:32:22 +0000 2025,1,Males isi bbm grgr mendung pueteng bgt eman adapes e wingi kaet diumbah Mager pisan hmm,1906263217799635059,,,in,location unknown,0,0,0,https://x.com/memoarsenja/status/1906263217799635059,1092358378083348487,memoarsenja
1906263000472019192,Sun Mar 30 08:31:30 +0000 2025,0,Dimulai dari yang kecil dulu yuk https://t.co/MkKwKtJ8gL,1906263000472019192,,,in,,0,0,0,https://x.com/RidwanBbm/status/1906263000472019192,1603571285585321984,RidwanBbm
1906246940083499461,Sun Mar 30 07:27:41 +0000 2025,1,Bengkulu Dikabarkan Krisis BBM Jelang Lebaran Darurat Level 1 https://t.co/q6hOjmUw8e,1906246940083499461,,,in,Jakarta,1,0,1,https://x.com/BloombergTZ/status/1906246940083499461,1582972008479920129,BloombergTZ
1906246745295888539,Sun Mar 30 07:26:55 +0000 2025,1,PT Pertamina (Persero) dikabarkan telah menetapkan status darurat level I di Pelabuhan Baai Bengkulu setelah kapal pengangkut BBM gagal merapat akibat pendangkalan alur. Simak selengkapnya: https://t.co/2g9l5ZGP7D https://t.co/jNX3EFONIt,1906246745295888539,https://pbs.twimg.com/media/GnRZQdcaQAADnkw.jpg,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1906246745295888539,1582972008479920129,BloombergTZ
1906245662590845035,Sun Mar 30 07:22:36 +0000 2025,2,mau ngisi bbm layak aja kudu mudik dulu ke Cianjur https://t.co/T1iF4WvG6G,1906245662590845035,https://pbs.twimg.com/media/GnRYTuTaIAAln-n.jpg,,in,"Phetchaburi, Thailand",0,2,0,https://x.com/dobelden/status/1906245662590845035,52386995,dobelden
1906244826578006448,Sun Mar 30 07:19:17 +0000 2025,1,Masyarakat RI Wajib Tabah 2025 Bisa Jadi Tahun yang Berat #Jika bisa di persulit mengapa harus di permudah naik kan pajak naik kan harga BBM tarif listrik harga sembako. Rakyat biar mampos dan import manusia dari Tiongkok. https://t.co/vrJ0A1Y1zx,1906244826578006448,,,in,,0,0,1,https://x.com/DMieaceh80579/status/1906244826578006448,1813506920973762560,DMieaceh80579
1906243620476158085,Sun Mar 30 07:14:30 +0000 2025,0,Setelah bertahun-tahun menekuni bisnis penjualan BBM Tuan Baron baru menyadari selama ini stasiun pengisian BBM miliknya mengalami kebocoran. Belum lama ini ketahuan ada tikus-tikus nakal yang gemar menggerogoti tangki-tangki penampungan BBM. https://t.co/myrIrJM1y2,1906243620476158085,,,in,"Makassar, Indonesia",0,0,0,https://x.com/PicalG/status/1906243620476158085,140688045,PicalG
1906243134448619715,Sun Mar 30 07:12:34 +0000 2025,0,Kalau mau mudik lancar ga pake macet justru naikin BBM 5 kali lipat. Kok aneh mau melawan hukum alam.,1906243134448619715,,,in,,0,0,0,https://x.com/politikana/status/1906243134448619715,18660644,politikana
1906242664930193898,Sun Mar 30 07:10:42 +0000 2025,5,Pertamina menurunkan harga BBM dalam rangka mendukung kelancaran arus mudik. Harga ini mulai berlaku pada 29 Maret 2025. Dilansir Antara (29/3/2025) Plt Direktur Utama Pertamina Patra Niaga Mars Ega Legowo Putra bilang penyesuaian harga ini merupakan kado lebaran dari https://t.co/Q7jo8Se6XY,1906242664930193898,https://pbs.twimg.com/media/GnRVmJoaYAAJpSw.jpg,,in,Community,1,0,2,https://x.com/narasitv/status/1906242664930193898,955600972394332160,narasitv
1905959339757834734,Sun Mar 30 07:10:04 +0000 2025,0,@jew_phoenix @MasonRZambrano Mag- Ingat lang c BBM Baka Yong nasa paligid lang niya Ang lalason at Babangag sa kanya! Ang daming ding traydor Ang nasa paligid niya - May iba Jan parang mga kakampink pa.,1906242506947514718,,jew_phoenix,tl,,0,0,0,https://x.com/MarilouM174508/status/1906242506947514718,1880590683511410688,MarilouM174508
1906155893600944390,Sun Mar 30 07:02:37 +0000 2025,5,@RyanLingo_ Sabi ng mga nabudol ni BBM noong 2022....sakit noh? ,1906240632512995730,,RyanLingo_,tl,Heart of Metro Manila,0,0,0,https://x.com/versetehen/status/1906240632512995730,89876506,versetehen
324476646629457920,Sun Mar 30 07:01:03 +0000 2025,0,@antoniusernesto @Adelinevnsa zaman bbm banget,1906240237929685367,,antoniusernesto,in,,0,0,0,https://x.com/mahhagita/status/1906240237929685367,1886760770555535361,mahhagita
1906240132862140857,Sun Mar 30 07:00:38 +0000 2025,0,Kado Lebaran Pertamina Turunkan Harga BBM Non-Subsidi Cek Harganya - https://t.co/9drrcRUo05 https://t.co/1w5iHN5dAd #Minggu #Dahlia #giselle #Teddy #Siang,1906240132862140857,,,in,"Kuta Utara, Badung, Bali",0,0,0,https://x.com/Beritabalicom/status/1906240132862140857,88550770,Beritabalicom
1905800863131570178,Sun Mar 30 06:58:31 +0000 2025,0,@lebahganteeng @convomf aku baca rep lanjutannya soal bbm dan kesehatan makin ngeliat kita. makasii kak,1906239600689058129,,lebahganteeng,in,19-sai,0,0,0,https://x.com/tripleuy/status/1906239600689058129,1332336466333114369,tripleuy
1906239393620201506,Sun Mar 30 06:57:42 +0000 2025,0,Gangguan Stok BBM Shell BPH Migas Klaim Gegara Permintaan Naik. #Dan ini bukan untuk yg pertama kali terjadi. (MONOPOLI BISNIS KOTOR) Sumber: Bloomberg Technoz https://t.co/HLapNZFJUh,1906239393620201506,,,in,,0,0,0,https://x.com/DMieaceh80579/status/1906239393620201506,1813506920973762560,DMieaceh80579
1906238870557213099,Sun Mar 30 06:55:37 +0000 2025,3,MENTERI ESDM BAHLIL LAHADALIA PASTIKAN KETERSEDIAAN BATUBARA BBM DAN GAS AMAN JELANG IDUL FITRI 2025 #partaigolkar #golkarpedia #golkarindonesia #bahlillahadalia #idulfitri2025 https://t.co/nyWdaa0unl,1906238870557213099,https://pbs.twimg.com/ext_tw_video_thumb/1906238492491046912/pu/img/OIYA3K2oSKA85Ldi.jpg,,in,"DKI Jakarta, Indonesia",0,0,23,https://x.com/golkarpedia/status/1906238870557213099,721898354502930433,golkarpedia
1906237928449429737,Sun Mar 30 06:51:52 +0000 2025,0,tanga ni bbm long weekend na naging bato pa,1906237928449429737,,,tl,,0,0,0,https://x.com/pibipbop/status/1906237928449429737,3223116326,pibipbop
1906235928529780888,Sun Mar 30 06:43:56 +0000 2025,0,kalau dipikir-pikir gw dulu oversharing bgt jir pas SD bedanya gw gak ada jejal digital soalnya gw nyambat di status BBM,1906235928529780888,,,in,,0,0,0,https://x.com/indraieo/status/1906235928529780888,1454082395729121281,indraieo
1903624430854787096,Sun Mar 30 06:42:22 +0000 2025,0,@laiteranidaddy @TimmyYummy7 Eto ang Proof: ex Senator Coseteng on BBM https://t.co/jKhnkXMGCO,1906235534071984186,,laiteranidaddy,in,,0,0,0,https://x.com/esq_pinoy/status/1906235534071984186,1586373778459824128,esq_pinoy
1906235135424700557,Sun Mar 30 06:40:47 +0000 2025,0,Yg ada dipasar didatangkan pake kendaraan yg disupiri bbm. Si kendaraan ambil di perkebunan bhkan distributor (pabrik) ada petani² di kebun ada produksi di pabrik ada buruh disana ada makanan buat buruh² tani spy bisa ngasilin beras dll rantai ekonomi ya jalan bkn gelap.,1906235135424700557,,,in,sebar kartu nama buat proyek,0,0,0,https://x.com/mantan_mIRC/status/1906235135424700557,1396449730180222978,mantan_mIRC
1906234924568355092,Sun Mar 30 06:39:56 +0000 2025,0,Kebakaran Kapal Pengangkut BBM di Larantuka Distribusi BBM ke Lembata Tetap Aman Jelang Idul Fitri https://t.co/iVnis3spBH,1906234924568355092,,,in,,0,0,0,https://x.com/Alonesiacom/status/1906234924568355092,1442722911475814408,Alonesiacom
